adcode,formatted_address,city_name,province,city,district,lon,lat
610626,陕西省延安市吴起县,吴起县,陕西省,延安市,吴起县,108.175933,36.927216
610627,陕西省延安市甘泉县,甘泉县,陕西省,延安市,甘泉县,109.35102,36.276526
610628,陕西省延安市富县,富县,陕西省,延安市,富县,109.379711,35.98801
610629,陕西省延安市洛川县,洛川县,陕西省,延安市,洛川县,109.432369,35.761975
610630,陕西省延安市宜川县,宜川县,陕西省,延安市,宜川县,110.168963,36.050178
610631,陕西省延安市黄龙县,黄龙县,陕西省,延安市,黄龙县,109.840373,35.584467
610632,陕西省延安市黄陵县,黄陵县,陕西省,延安市,黄陵县,109.262961,35.579428
610700,陕西省汉中市,汉中市,陕西省,汉中市,,107.023323,33.06748
610701,陕西省汉中市市辖区,汉中市市辖区,陕西省,汉中市,,107.023323,33.06748
610702,陕西省汉中市汉台区,汉台区,陕西省,汉中市,汉台区,107.031856,33.067771
610703,陕西省汉中市南郑区,南郑区,陕西省,汉中市,南郑区,108.077524,35.0439545
610722,陕西省汉中市城固县,城固县,陕西省,汉中市,城固县,107.33393,33.157131
610723,陕西省汉中市洋县,洋县,陕西省,汉中市,洋县,107.545837,33.222739
610724,陕西省汉中市西乡县,西乡县,陕西省,汉中市,西乡县,107.766614,32.983101
610725,陕西省汉中市勉县,勉县,陕西省,汉中市,勉县,106.673221,33.153553
610726,陕西省汉中市宁强县,宁强县,陕西省,汉中市,宁强县,106.257171,32.829694
610727,陕西省汉中市略阳县,略阳县,陕西省,汉中市,略阳县,106.156718,33.327281
610728,陕西省汉中市镇巴县,镇巴县,陕西省,汉中市,镇巴县,107.895035,32.536704
610729,陕西省汉中市留坝县,留坝县,陕西省,汉中市,留坝县,106.920808,33.617571
610730,陕西省汉中市佛坪县,佛坪县,陕西省,汉中市,佛坪县,107.990539,33.524359
610800,陕西省榆林市,榆林市,陕西省,榆林市,,109.734589,38.28539
610801,陕西省榆林市市辖区,榆林市市辖区,陕西省,榆林市,,109.734589,38.28539
610802,陕西省榆林市榆阳区,榆阳区,陕西省,榆林市,榆阳区,109.720309,38.277029
610803,陕西省榆林市横山区,横山区,陕西省,榆林市,横山区,109.294346,37.962209
610822,陕西省榆林市府谷县,府谷县,陕西省,榆林市,府谷县,111.067366,39.028116
610824,陕西省榆林市靖边县,靖边县,陕西省,榆林市,靖边县,108.793988,37.599438
610825,陕西省榆林市定边县,定边县,陕西省,榆林市,定边县,107.601267,37.594612
610826,陕西省榆林市绥德县,绥德县,陕西省,榆林市,绥德县,110.263362,37.50294
610827,陕西省榆林市米脂县,米脂县,陕西省,榆林市,米脂县,110.183754,37.755417
610828,陕西省榆林市佳县,佳县,陕西省,榆林市,佳县,110.491345,38.019511
610829,陕西省榆林市吴堡县,吴堡县,陕西省,榆林市,吴堡县,110.739673,37.452068
610830,陕西省榆林市清涧县,清涧县,陕西省,榆林市,清涧县,110.121209,37.088878
610831,陕西省榆林市子洲县,子洲县,陕西省,榆林市,子洲县,110.03525,37.610683
610881,陕西省榆林市神木市,神木市,陕西省,榆林市,神木市,110.498868,38.842498
610900,陕西省安康市,安康市,陕西省,安康市,,109.029022,32.684714
610901,陕西省安康市市辖区,安康市市辖区,陕西省,安康市,,109.029022,32.684714
610902,陕西省安康市汉滨区,汉滨区,陕西省,安康市,汉滨区,109.026836,32.695173
610921,陕西省安康市汉阴县,汉阴县,陕西省,安康市,汉阴县,108.508745,32.893026
610922,陕西省安康市石泉县,石泉县,陕西省,安康市,石泉县,108.247887,33.038408
610923,陕西省安康市宁陕县,宁陕县,陕西省,安康市,宁陕县,108.314283,33.310527
610924,陕西省安康市紫阳县,紫阳县,陕西省,安康市,紫阳县,108.534229,32.520246
610925,陕西省安康市岚皋县,岚皋县,陕西省,安康市,岚皋县,108.902049,32.307001
610926,陕西省安康市平利县,平利县,陕西省,安康市,平利县,109.361864,32.388854
610927,陕西省安康市镇坪县,镇坪县,陕西省,安康市,镇坪县,109.526873,31.883672
610928,陕西省安康市旬阳县,旬阳县,陕西省,安康市,旬阳县,109.365265,32.834086
610929,陕西省安康市白河县,白河县,陕西省,安康市,白河县,110.112629,32.809026
611000,陕西省商洛市,商洛市,陕西省,商洛市,,109.940477,33.870422
611001,陕西省商洛市市辖区,商洛市市辖区,陕西省,商洛市,,109.940477,33.870422
611002,陕西省商洛市商州区,商州区,陕西省,商洛市,商州区,109.941241,33.862703
611021,陕西省商洛市洛南县,洛南县,陕西省,商洛市,洛南县,110.148509,34.090838
611022,陕西省商洛市丹凤县,丹凤县,陕西省,商洛市,丹凤县,110.331676,33.698185
611023,陕西省商洛市商南县,商南县,陕西省,商洛市,商南县,110.881807,33.530995
611024,陕西省商洛市山阳县,山阳县,陕西省,商洛市,山阳县,109.88229,33.532172
611025,陕西省商洛市镇安县,镇安县,陕西省,商洛市,镇安县,109.152893,33.423357
611026,陕西省商洛市柞水县,柞水县,陕西省,商洛市,柞水县,109.114207,33.68611
620000,甘肃省,甘肃省,甘肃省,,,103.826308,36.059421
620100,甘肃省兰州市,兰州市,甘肃省,兰州市,,103.834303,36.061089
620101,甘肃省兰州市市辖区,兰州市市辖区,甘肃省,兰州市,,103.834303,36.061089
620102,甘肃省兰州市城关区,城关区,甘肃省,兰州市,城关区,103.825255,36.057054
620103,甘肃省兰州市七里河区,七里河区,甘肃省,兰州市,七里河区,103.785866,36.065915
620104,甘肃省兰州市西固区,西固区,甘肃省,兰州市,西固区,103.627964,36.088431
620105,甘肃省兰州市安宁区,安宁区,甘肃省,兰州市,安宁区,103.71909,36.103927
620111,甘肃省兰州市红古区,红古区,甘肃省,兰州市,红古区,102.859323,36.345669
620121,甘肃省兰州市永登县,永登县,甘肃省,兰州市,永登县,103.26038,36.736513
620122,甘肃省兰州市皋兰县,皋兰县,甘肃省,兰州市,皋兰县,103.947377,36.332663
620123,甘肃省兰州市榆中县,榆中县,甘肃省,兰州市,榆中县,104.112527,35.843056
620200,甘肃省嘉峪关市,嘉峪关市,甘肃省,嘉峪关市,,98.289152,39.77313
620201,甘肃省嘉峪关市市辖区,嘉峪关市市辖区,甘肃省,嘉峪关市,,98.289152,39.77313
620300,甘肃省金昌市,金昌市,甘肃省,金昌市,,102.188043,38.520089
620301,甘肃省金昌市市辖区,金昌市市辖区,甘肃省,金昌市,,102.188043,38.520089
620302,甘肃省金昌市金川区,金川区,甘肃省,金昌市,金川区,102.194089,38.521085
620321,甘肃省金昌市永昌县,永昌县,甘肃省,金昌市,永昌县,101.984649,38.24317
620400,甘肃省白银市,白银市,甘肃省,白银市,,104.138559,36.544756
620401,甘肃省白银市市辖区,白银市市辖区,甘肃省,白银市,,104.138559,36.544756
620402,甘肃省白银市白银区,白银区,甘肃省,白银市,白银区,104.148556,36.535398
620403,甘肃省白银市平川区,平川区,甘肃省,白银市,平川区,104.825208,36.728304
620421,甘肃省白银市靖远县,靖远县,甘肃省,白银市,靖远县,104.676774,36.571366
620422,甘肃省白银市会宁县,会宁县,甘肃省,白银市,会宁县,105.053358,35.692823
620423,甘肃省白银市景泰县,景泰县,甘肃省,白银市,景泰县,104.063091,37.183804
620500,甘肃省天水市,天水市,甘肃省,天水市,,105.724947,34.580863
620501,甘肃省天水市市辖区,天水市市辖区,甘肃省,天水市,,105.724947,34.580863
620502,甘肃省天水市秦州区,秦州区,甘肃省,天水市,秦州区,105.724199,34.580892
620503,甘肃省天水市麦积区,麦积区,甘肃省,天水市,麦积区,105.889557,34.570384
620521,甘肃省天水市清水县,清水县,甘肃省,天水市,清水县,106.137293,34.749865
620522,甘肃省天水市秦安县,秦安县,甘肃省,天水市,秦安县,105.674983,34.858916
620523,甘肃省天水市甘谷县,甘谷县,甘肃省,天水市,甘谷县,105.340864,34.745465
620524,甘肃省天水市武山县,武山县,甘肃省,天水市,武山县,104.890782,34.72138
620525,甘肃省天水市张家川回族自治县,张家川回族自治县,甘肃省,天水市,张家川回族自治县,106.204518,34.988037
620600,甘肃省武威市,武威市,甘肃省,武威市,,102.638011,37.928264
620601,甘肃省武威市市辖区,武威市市辖区,甘肃省,武威市,,102.638011,37.928264
620602,甘肃省武威市凉州区,凉州区,甘肃省,武威市,凉州区,102.72989,37.820619
620621,甘肃省武威市民勤县,民勤县,甘肃省,武威市,民勤县,103.093792,38.62435
620622,甘肃省武威市古浪县,古浪县,甘肃省,武威市,古浪县,102.897533,37.47012
620623,甘肃省武威市天祝藏族自治县,天祝藏族自治县,甘肃省,武威市,天祝藏族自治县,103.141757,36.97174
620700,甘肃省张掖市,张掖市,甘肃省,张掖市,,100.449818,38.925875
620701,甘肃省张掖市市辖区,张掖市市辖区,甘肃省,张掖市,,100.449818,38.925875
620702,甘肃省张掖市甘州区,甘州区,甘肃省,张掖市,甘州区,100.478058,38.929763
620721,甘肃省张掖市肃南裕固族自治县,肃南裕固族自治县,甘肃省,张掖市,肃南裕固族自治县,99.615601,38.836932
620722,甘肃省张掖市民乐县,民乐县,甘肃省,张掖市,民乐县,100.81286,38.430794
620723,甘肃省张掖市临泽县,临泽县,甘肃省,张掖市,临泽县,100.164445,39.152642
620724,甘肃省张掖市高台县,高台县,甘肃省,张掖市,高台县,99.819317,39.377733
620725,甘肃省张掖市山丹县,山丹县,甘肃省,张掖市,山丹县,101.088575,38.784758
620800,甘肃省平凉市,平凉市,甘肃省,平凉市,,106.66524,35.543051
620801,甘肃省平凉市市辖区,平凉市市辖区,甘肃省,平凉市,,106.66524,35.543051
620802,甘肃省平凉市崆峒区,崆峒区,甘肃省,平凉市,崆峒区,106.674767,35.542491
620821,甘肃省平凉市泾川县,泾川县,甘肃省,平凉市,泾川县,107.36785,35.332666
620822,甘肃省平凉市灵台县,灵台县,甘肃省,平凉市,灵台县,107.621124,35.065399
620823,甘肃省平凉市崇信县,崇信县,甘肃省,平凉市,崇信县,107.035409,35.302123
620881,甘肃省平凉市华亭县华亭,华亭市,甘肃省,平凉市,华亭县,106.66246,35.219951
620825,甘肃省平凉市庄浪县,庄浪县,甘肃省,平凉市,庄浪县,106.036687,35.202385
620826,甘肃省平凉市静宁县,静宁县,甘肃省,平凉市,静宁县,105.732556,35.521977
620900,甘肃省酒泉市,酒泉市,甘肃省,酒泉市,,98.494483,39.73241
620901,甘肃省酒泉市市辖区,酒泉市市辖区,甘肃省,酒泉市,,98.494483,39.73241
620902,甘肃省酒泉市肃州区,肃州区,甘肃省,酒泉市,肃州区,98.50785,39.745071
620921,甘肃省酒泉市金塔县,金塔县,甘肃省,酒泉市,金塔县,98.90327,39.983599
620922,甘肃省酒泉市瓜州县,瓜州县,甘肃省,酒泉市,瓜州县,95.782306,40.520545
620923,甘肃省酒泉市肃北蒙古族自治县,肃北蒙古族自治县,甘肃省,酒泉市,肃北蒙古族自治县,94.876579,39.51245
620924,甘肃省酒泉市阿克塞哈萨克族自治县,阿克塞哈萨克族自治县,甘肃省,酒泉市,阿克塞哈萨克族自治县,94.340204,39.633943
620981,甘肃省酒泉市玉门市,玉门市,甘肃省,酒泉市,玉门市,97.045679,40.291843
620982,甘肃省酒泉市敦煌市,敦煌市,甘肃省,酒泉市,敦煌市,94.661967,40.142128
621000,甘肃省庆阳市,庆阳市,甘肃省,庆阳市,,107.643631,35.709077
621001,甘肃省庆阳市市辖区,庆阳市市辖区,甘肃省,庆阳市,,107.643631,35.709077
621002,甘肃省庆阳市西峰区,西峰区,甘肃省,庆阳市,西峰区,107.651077,35.730652
621021,甘肃省庆阳市庆城县,庆城县,甘肃省,庆阳市,庆城县,107.881802,36.016299
621022,甘肃省庆阳市环县,环县,甘肃省,庆阳市,环县,107.308501,36.568435
621023,甘肃省庆阳市华池县,华池县,甘肃省,庆阳市,华池县,107.990035,36.461355
621024,甘肃省庆阳市合水县,合水县,甘肃省,庆阳市,合水县,108.01953,35.819243
621025,甘肃省庆阳市正宁县,正宁县,甘肃省,庆阳市,正宁县,108.359976,35.49189
621026,甘肃省庆阳市宁县,宁县,甘肃省,庆阳市,宁县,107.928369,35.502177
621027,甘肃省庆阳市镇原县,镇原县,甘肃省,庆阳市,镇原县,107.200832,35.677462
621100,甘肃省定西市,定西市,甘肃省,定西市,,104.626282,35.580662
621101,甘肃省定西市市辖区,定西市市辖区,甘肃省,定西市,,104.626282,35.580662
621102,甘肃省定西市安定区,安定区,甘肃省,定西市,安定区,104.610668,35.580629
621121,甘肃省定西市通渭县,通渭县,甘肃省,定西市,通渭县,105.242061,35.210831
621122,甘肃省定西市陇西县,陇西县,甘肃省,定西市,陇西县,104.634984,35.00394
621123,甘肃省定西市渭源县,渭源县,甘肃省,定西市,渭源县,104.215467,35.136755
621124,甘肃省定西市临洮县,临洮县,甘肃省,定西市,临洮县,103.859565,35.394989
621125,甘肃省定西市漳县,漳县,甘肃省,定西市,漳县,104.471572,34.848444
621126,甘肃省定西市岷县,岷县,甘肃省,定西市,岷县,104.03688,34.438076
621200,甘肃省陇南市,陇南市,甘肃省,陇南市,,104.921841,33.400684
621201,甘肃省陇南市市辖区,陇南市市辖区,甘肃省,陇南市,,104.921841,33.400684
621202,甘肃省陇南市武都区,武都区,甘肃省,陇南市,武都区,104.926337,33.392211
621221,甘肃省陇南市成县,成县,甘肃省,陇南市,成县,105.742203,33.750477
621222,甘肃省陇南市文县,文县,甘肃省,陇南市,文县,104.683434,32.943815
621223,甘肃省陇南市宕昌县,宕昌县,甘肃省,陇南市,宕昌县,104.393385,34.047261
621224,甘肃省陇南市康县,康县,甘肃省,陇南市,康县,105.609169,33.329136
621225,甘肃省陇南市西和县,西和县,甘肃省,陇南市,西和县,105.298756,34.014215
621226,甘肃省陇南市礼县,礼县,甘肃省,陇南市,礼县,105.17864,34.189345
621227,甘肃省陇南市徽县,徽县,甘肃省,陇南市,徽县,106.08778,33.768826
621228,甘肃省陇南市两当县,两当县,甘肃省,陇南市,两当县,106.304967,33.908917
622900,甘肃省临夏回族自治州,临夏回族自治州,甘肃省,临夏回族自治州,,103.210538,35.601182
622901,甘肃省临夏回族自治州临夏市,临夏市,甘肃省,临夏回族自治州,,103.210538,35.601182
622921,甘肃省临夏回族自治州临夏县,临夏县,甘肃省,临夏回族自治州,临夏县,102.995502,35.491637
622922,甘肃省临夏回族自治州康乐县,康乐县,甘肃省,临夏回族自治州,康乐县,103.708354,35.370505
